HGNC symbol,logFC,AveExpr,P.Value,adj.P.Val
SLC49A4,0.02075205490720222,4.105569320630724,0.7831647453681293,0.8378936679501305
HPS3,-0.04495835976429152,5.04494175263624,0.528709080369213,0.6220179913884701
LMBRD2,0.05256645794072323,4.404738134760565,0.6643082992529811,0.7415270417302506
PHLPP1,-0.0286503721324145,4.131473852305456,0.7505441189218364,0.8126611002874385
SLC25A46,-0.08040775748321671,5.6524582900857645,0.4833130577690248,0.5793199373210681
KLHL18,-0.03621198436052975,4.606503830347062,0.6006550736208136,0.6868091778234487
RPRD1B,-0.03222901507830755,5.257235912448578,0.507425611485384,0.6025159749308109
PARP6,-0.04251261247221105,6.0643738549542885,0.4776456366822706,0.5739467011225717
ELP4,-0.01069080384903342,3.986118651039885,0.8673571109956466,0.9031988109300156
PDE4A,-0.03960087947383073,5.421898388564534,0.49713584320410176,0.5930016066303236
MAP3K1,-0.06576390590773151,5.2085444008819675,0.5152004477120212,0.6097261786218082
TP53,-0.04940730747128263,5.084168517488175,0.524167296250714,0.6178846732901243
MACO1,-0.0249241991104725,4.903377889435828,0.5482463404722911,0.6403384234818681
SUPT5H,0.0343200962114274,6.994512852855488,0.513084369250429,0.6077777539058438
PTBP1,-0.03273490919255639,7.530524937087235,0.5515165523865799,0.6434573992304858
LAP3,-0.0774959704362308,7.057349445210482,0.5193108597295462,0.6133634635324043
UBR3,0.05719247075099432,5.7921520168647405,0.4823674071995272,0.5784172525931895
PLCD3,0.04522098518310891,4.514468054947391,0.6261853905851867,0.7091982792548767
ZNF267,0.00893822891175988,3.984107130260875,0.9451951769678804,0.9604237444080368
CHML,-0.0094995773016846,3.9616082381860513,0.9396279551348392,0.9565696643509896
PPP1R3B,0.0679768810171959,5.405969939041492,0.5032079009524465,0.5987252732833838
NAMPT,0.1470375933494923,7.984381431504945,0.5849346261899504,0.6734837834356203
ABLIM1,0.0649345025235526,7.668420184611005,0.5629757538245979,0.6535270402451411
HACE1,-0.03141649649208844,4.220696683330159,0.7236971558810268,0.7907753789870602
FTSJ3,0.03424415494261979,5.6680298869916586,0.4879645177853592,0.5843357592583568
GNAS,-0.00821778047394516,9.52459034750823,0.8454054585195963,0.8858060961005871
KIAA0232,0.04877559428778166,6.085792402209245,0.4809057340335424,0.5769409073767693
ZNF106,-0.06376164327588807,7.368799109098302,0.5444738610567883,0.6368236834523715
ZBED4,0.03748706093415688,4.64281149992925,0.606549462627461,0.6920211470071284
USP7,0.03026956897062671,6.8924579757159625,0.5109010922509853,0.6054974910001204
SLA,-0.1114650861323998,6.731048692251497,0.5052425418154971,0.6006173144488702
NEMP1,-0.04318100607733566,4.681291481973459,0.5943199047182792,0.6814329833547474
BCKDHB,0.00157382576144149,3.9521648358941537,0.9847423621809128,0.9894791879148236
RBM3,-0.04076110775335273,8.088579543834088,0.6092511380117291,0.6940490626363895
KCTD10,0.04737624510467864,6.883951535481822,0.5113766957309116,0.6059460823023718
KRI1,0.04522931652481787,4.96831527098629,0.5474266239740454,0.6396297234686625
FLYWCH2,-0.01342832288131479,3.9923711487053777,0.8518428549603929,0.8909547574439398
BPGM,0.04212704733299688,4.524754315104955,0.6348184793687227,0.7163209399393096
SLC30A9,0.0465704907113107,6.067430772155361,0.4828606429635717,0.5788700508197544
H2AX,0.02388539860377747,4.035277661090746,0.8497539868143471,0.8895099174286262
METAP1,0.03755424613586111,5.349244972260859,0.509517330612578,0.6042195648219747
WASHC2A,-0.06115336128228144,5.536320437358745,0.49547531051683313,0.5913966215252576
TMEM161A,-0.01490206745864686,4.038617610747451,0.8231029311468683,0.8680698632746868
TRAPPC11,0.03357549693070449,5.630673521643965,0.49288329634956773,0.5892393717960804
WTIP,-0.06356606097524686,4.835516749403187,0.559770435487825,0.6506225545622615
BIN1,-0.05360987295610453,5.1974673428228,0.5201870581244417,0.6142534339154799
RAF1,-0.03130735626319048,6.9357335346308115,0.5175003034392212,0.6116579096052304
SMPD4,0.02985514861853477,5.4457788871410155,0.5041585242895719,0.5995640532017276
TOP3B,0.02017553387053539,4.122559511395026,0.7993819906237278,0.8496156052068338
TATDN1,-0.00102835129885203,3.943424489977688,0.9851560545095026,0.9896367321703042
DCLRE1C,-0.02208809418271684,4.146564676179488,0.7670461521447525,0.8251748556021802
RELT,-0.03778312417871987,4.117137413889838,0.8184869266235627,0.8645372495224198
ZNF687,-0.03274869641747546,4.735517478665914,0.5860416787086358,0.6743093520665748
CAMKK2,-0.03978910263959356,6.297105271312831,0.48953765727913245,0.5857058929877551
RPL9,-0.02145029846895596,9.270126194417385,0.7959659679331001,0.8471792522689557
MIER1,0.06986038645968318,5.695072520647522,0.4936263480875821,0.5897990550459344
NCAM2,0.03560583229264047,4.052378867909798,0.8762378180329271,0.9096713754777448
MAEA,0.034340756190959,5.846160988631426,0.4885328033271895,0.5849230048765194
TSNAX,-0.04658237821813316,4.749302926045444,0.5833316404198685,0.6723256022809209
TESK1,-0.0375715705390327,5.399072507695187,0.5079381829961381,0.6028228818979849
ZNF655,-0.04459011177319461,6.557941453753265,0.5015363502124845,0.5973206517994151
SNRNP27,-0.02274712602147755,4.123386544976992,0.7938546575756229,0.8456764656825035
CHMP2B,0.05354752033332843,5.533040684466716,0.5037879568478167,0.5992706576823507
BCR,0.05594677851648377,6.371251616210523,0.4936161833448366,0.5897990550459344
MTX2,0.03046459946974078,4.5981193080143905,0.6210264723793493,0.7041519393526685
IL2RG,-0.00549491331042029,3.9701477779142462,0.9756400671125964,0.9825089290575356
ADARB1,-0.08966782314037136,6.825081007310094,0.5190827925731429,0.6131423092140018
TBC1D2B,-0.04612696837803121,6.979415050385713,0.5258885908337174,0.6193882294673306
RAD51D,2.0125416595462295e-4,3.955504020880249,0.9978470862372808,0.9987780998465658
TTC33,0.03322817433270853,4.321160198669865,0.7131545611026513,0.7821577591062304
FAM117A,0.03517722207407736,4.324406973561008,0.7039092563335643,0.7742228576253242
WAC,-0.03122838501587388,7.42948807211586,0.5582474505525856,0.6494557234353678
DXO,-0.02229245490955289,4.217154213795413,0.7410665310543627,0.8050963016730545
TGS1,-0.02580818534225404,4.431228630386721,0.6703953042580724,0.7464907380376622
PHKB,-0.03295374582544319,6.530322319389178,0.5038922558168965,0.5993472550973286
PLCL2,0.03690079515253508,4.530920798740877,0.6507225763533724,0.730269922607136
TFEB,-0.0418495489123698,4.614565553577432,0.6141582839506624,0.6980815911861123
APPL1,-0.04994363037297855,5.908390266041233,0.4920150469170621,0.5882950393796159
AKIP1,-0.01780267393368806,4.124606168214538,0.7922174825305568,0.8444509843950626
DGKZ,-0.04825895440377792,6.195570095952094,0.49390165854603985,0.5899402743520735
SDF2L1,-0.02679766693961394,4.043691724227212,0.8430137456009648,0.8840401791077287
SPCS3,0.0637706928306434,7.140986227210451,0.5380006943657684,0.6305784632963536
MSANTD2,0.0165968256009874,4.125117458164169,0.826307332103972,0.8707767205212991
GHR,0.01877955903211603,4.0491673987936,0.9027157312902848,0.9304067779473504
COL6A5,-0.14143174570747963,4.693531820953311,0.6044100109612973,0.6902093943603805
TBC1D23,0.04975261381734075,5.283807377381757,0.5281655450526893,0.621475894793665
DNAJC9,0.02368338789447577,4.553644876702606,0.6419913319871366,0.7225228786148223
IRF8,-0.09304238571404788,5.311918525030384,0.5217198641992145,0.6156761719500277
ZNF75D,0.03936906843052412,4.85503096522905,0.5811135827864395,0.6703337096673991
FGFR3,0.12388406534504703,4.691611412697455,0.6154401347992866,0.6992431639723493
RABEPK,-0.01579019691303962,4.13243101157194,0.7936565372280812,0.8455648388046074
GLB1,-0.06697216302148057,6.060909597744491,0.493834496607094,0.5899402743520735
MRPL55,-0.03058884652091009,4.311210483055268,0.7062962879591413,0.7762798352622279
MICOS10,0.00714922660740846,4.0059824356210045,0.9298084170732394,0.9491465109782492
ZNF268,-0.0247379305985298,4.309062568328359,0.715441876839835,0.7842654950921452
RAB11FIP4,0.04536839475698251,4.225102150842754,0.7685294464903718,0.8263440936414989
HLA-DQB1,0.09249732503454045,8.007050890264072,0.6102365162229733,0.6949607398508367
THOP1,0.03782599982072288,4.478587597767194,0.6648829429001111,0.7418927874752428
TRIM68,-0.00465065939205278,3.995627779113729,0.9694603145824556,0.97818773696432
CCDC82,0.05711688558330685,5.397457602831041,0.5195968032766936,0.6136529361022773
LMNB1,0.02176067799943304,4.128196090966996,0.8963858391613096,0.925769653765152
TRPC4AP,-0.03272440287371392,6.706920450132864,0.5181196076465153,0.6122453491143205
ARHGEF17,0.05429489994700187,7.150800254192538,0.54492358378748,0.6371734955061107
NEU3,0.01989893341471127,4.173109069660857,0.8091684277065856,0.8574079734531683
RPL32,-0.01955254442592213,9.152000689533102,0.8065668588353716,0.8556171530476372
RNF2,0.01352666975307759,4.115327651946444,0.860971361162451,0.8988550586194114
SPOPL,0.05957373209172978,4.887864510141648,0.5845150905934193,0.673258972445906
C1orf122,0.04134441659745391,4.638467154288432,0.6247588319526348,0.7079028968009522
ZBTB46,-0.0419992183201261,4.376292433675168,0.6974574013170105,0.7691320769360127
CUTC,-0.0217159310285453,4.3449988886030715,0.7054723770650079,0.7754877868066569
SPRY2,0.1031909970825886,5.68620074925963,0.5070412866332765,0.6023071231404835
RIOX2,0.02999592266434891,4.661065869367623,0.627850560995807,0.7106019273244933
PRKAR1A,0.03693084673139957,8.167633834716318,0.6423557941236808,0.7228153336297679
KHSRP,-0.02727281642288925,6.614148843147496,0.5171877064387043,0.6113786585324869
RECK,-0.07412428364945,5.613019056949712,0.5080149926479954,0.6028664012784642
FBRSL1,-0.03591234681617461,5.647938412486425,0.5076120354022973,0.6026739256685456
