GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0086002	cardiac muscle cell action potential involved in contraction	0.04138935378093513	0.04138935378093513	+1	SCN1A,KCNE4,CACNA1C,ANK2,KCNE3,PKP2,CACNA1G,KCNQ1,RNF207,CTNNA3,KCNJ2,GPD1L,SCN2B,SCN3A,CACNB2,KCNA5,CACNA2D1,SCN9A,KCNH2,DSC2,FLNA,NEDD4L,SCN2A,SCN11A,CAV3,SCN1B,RYR2,SCN8A,SCN4A,DSP,JUP,SCN4B,CAV1
GO:0006809	nitric oxide biosynthetic process	0.04138935378093513	0.04138935378093513	+1	MTARC1,CX3CR1,GCHFR,ASL,MTARC2,PKD2,NFATC3,AKT1,CYB5B,HBB,SIRPA,P2RX4,SPR,SMAD3,CD36,PIK3CB,CLU,TLR4,CD47,PTGIS,ATP2B4,NOSIP,IL1B,TNF,DDAH1,HSP90AA1,RAC1,CLEC7A,NOS3,ZC3H12A,KLF2,CAV1,KLF4
GO:0050670	regulation of lymphocyte proliferation	0.041613856567690635	0.041613856567690635	+1	IGFBP2,TNFRSF21,IGF1,DLG5,SHH,CDKN2A,FADD,CTLA4,AGER,TWSG1,SFTPD,PYCARD,TCF3,VCAM1,TNFSF4,LST1,GPR183,EPHB2,IL1A,HLA-E,FOXP3,CD28,PRNP,CD274,TNFRSF13C,CCR2,TNFRSF13B,NFATC2,CD24,CD70,MZB1,PLA2G2D,TNFSF18,TYROBP,SLC4A2,CLC,FCGR2B,SPN,CD38,TNFSF8,ZBTB7B,HHLA2,IHH,LILRB2,VSIR,ANXA1,MNDA,MAPK8IP1,HLA-G,VTCN1,CD276,TMIGD2,BMP4,SASH3,MEF2C,VSIG4,CR1,ARG1,AIF1,CCL19,IL10,CD55,IL1B,IL7,TNFRSF14,PLA2G5,NCK2,SDC4,ATM,PLA2G2A,FCRL3,LGALS9,CCL5,TIRAP,IL18,IRS2,GPNMB,CD1D,CD300A,TFRC,FCGR3A,NCKAP1L
GO:0009201	ribonucleoside triphosphate biosynthetic process	0.04183961825036052	0.04183961825036052	+1	PID1,SPHK2,SDHB,NDUFB9,MT-ND5,ATP5PD,NDUFB11,NDUFA2,NDUFV2,NDUFB1,NDUFS8,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,CTPS2,DNAJC30,ANTKMT,ATP5MC3,UCK1,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,NDUFV1,NDUFC1,ATP5F1D,ATP5PO
GO:0050680	negative regulation of epithelial cell proliferation	0.04183961825036052	0.04183961825036052	+1	NUPR1,ROBO1,SULF1,HPN,SFRP2,FBXW7,APOH,SCG2,KLF9,CASK,SNAI2,SPARC,GATA3,NGFR,MAGED1,NF1,PPARG,DLL4,EREG,MCC,ALOX5,COL4A3,GHRL,CEACAM1,CAV2,SOX9,MEF2C,TINF2,THBS1,AIMP1,SFRP1,CCL2,RGCC,XDH,DUSP10,CDKN2B,SOX2,BRCA2,NFIB,ATP5F1A,SYNJ2BP,ATOH8,PTPRK,CAV1,MTSS1,RUNX3
GO:1901343	negative regulation of vasculature development	0.04183961825036052	0.04183961825036052	+1	SULF1,HHEX,ISM1,THBS2,SERPINF1,SARS1,CTNNB1,APOH,HSPG2,PTPN6,EPN1,PF4,FOXC1,SPARC,NIBAN2,DCN,SERPINE1,CCR2,ADAMTS1,THBS4,CREB3L1,SHC1,CD160,MINAR1,NPR1,PPARG,PDE3B,CD36,NAXE,PIK3CB,HLA-G,ALOX5,COL4A3,GHRL,ANGPT4,THBS1,SEMA3E,ATP2B4,EMILIN1,SEMA6A,TEK,RGCC,TNF,COL4A2,ANGPTL7,QKI,SYNJ2BP,ADAMTS9,HOXA5,KLF2,KLF4
GO:0045185	maintenance of protein location	0.042728249429649465	0.042728249429649465	+1	LTBP1,NBL1,FBN1,PKP2,HK2,SUN2,KDELR3,AKT1,INSIG1,NRROS,SUPT7L,INSIG2,PDIA2,ARL2,SUN1,GPAA1,FBN2,CD4,ANK3,PGR,RER1,SRGN,CHCHD10,VPS13C,VPS13A,TOPORS,TAF3,CAV1,RANGAP1,BBS4,SKP1,OS9
GO:0098742	cell-cell adhesion via plasma-membrane adhesion molecules	0.04350443645974235	0.04350443645974235	+1	ROBO1,TENM4,HMCN1,CNTN6,ACVR1,CDH2,HMCN2,TRO,CLDN2,TENM1,TENM3,LRRC4C,CLDN23,SDK2,FAT4,MBP,VCAM1,PKD1,CLDN1,PALLD,CRB2,CDH6,CADM1,PCDHB14,CDH13,SCARF1,CDH3,ESAM,APOA1,CELSR2,PLXNB3,CLDN18,PVR,LRFN5,IGSF21,JAML,NECTIN1,MYADM,PTK7,PCDHB10,MMP24,ITGB1,ROBO2,CDH24,CEACAM19,MAG,CLDN16,PCDHB6,CDH15,FLRT3,PCDHB13,NEXN,ITGAL,PCDHB11,PCDHB4,CDH19,ATP2C1,CDH11,IGSF9,CEACAM1,CADM2,FAT2,PCDHB3,PTPN23,AMIGO1,IL10,CLDN7,SELE,CNTN4,SELP,CDHR3,PCDHB16,CD84,CLDN10,PTPRT,NLGN1,CEACAM8,SLITRK3,L1CAM,ITGB2,SCARF2,CXADR,NPTN,DCHS1,PCDHB2,MAP2K5,PLXNB2,PCDHB5,CDH23,ROBO3,PTPRD,EMB,AMIGO2,KLF4
GO:0051875	pigment granule localization	0.04350443645974235	0.04350443645974235	+1	RAB17,MLPH,BLOC1S3,BBS7,CDH3,BBS5,SHROOM2,MYO5A,BBS2,RAB27A,VPS33A,GPR143,MREG,RAB11A,BBS4
GO:0032400	melanosome localization	0.04350443645974235	0.04350443645974235	+1	RAB17,MLPH,BLOC1S3,BBS7,CDH3,BBS5,SHROOM2,MYO5A,BBS2,RAB27A,VPS33A,GPR143,MREG,RAB11A,BBS4
GO:0033108	mitochondrial respiratory chain complex assembly	0.04362885546162384	0.04362885546162384	+1	DMAC2,CHCHD7,COX17,TMEM223,NDUFB9,COX7A2L,MT-ND5,TMEM186,CHCHD4,NDUFB11,NDUFA2,NDUFAF3,NDUFB1,NDUFS8,NUBPL,TMEM126A,NDUFA6,SDHAF1,LYRM2,ECSIT,NDUFS7,MT-ND6,MT-ND2,TMEM70,UQCC5,PET100,RAB5IF,SURF1,NDUFA9,FMC1,COA3,FASTKD3,ACAD9,COX14,NDUFB10,TMEM126B,NDUFB3,NDUFS3,NDUFB7,COA8,MT-ND1,SDHAF2,NDUFA3,COX20,COX16,NDUFB4,NDUFAF4,NDUFA11,NDUFB6,MT-ND4,COX7A2,UQCC3,HIGD1B,NDUFC1,ATP5F1D,OXA1L,HIGD2A,TAFAZZIN,COA5
GO:0007369	gastrulation	0.04362885546162384	0.04362885546162384	+1	MMP2,TENM4,ITGA7,COL5A2,COL7A1,ITGAV,AHDC1,COL8A1,FOXA2,COL5A1,ITGA2,WNT3A,COL12A1,FN1,COL6A1,DUSP4,ITGB5,MBP,DUSP2,CRB2,ITGB4,DUSP1,APOA1,EYA2,FZD7,NR4A3,OSR1,ITGB3,WNT5B,MYADM,DUSP5,ITGB1,MMP14,MIXL1,SIX2,CLASP1,ITGA3,MMP15,LAMA3,BMP4,ITGA8,KDM6B,MEGF8,IL10,SNAI1,CTR9,ITGA5,COL11A1,COL4A2,SOX2,POU5F1,VTN,ITGB2,POGLUT1,PHLDB1,MAP2K5,ATOH8,ITGA4,KLF4
GO:0009062	fatty acid catabolic process	0.04373462863010561	0.04373462863010561	+1	ACAT2,PCK2,ACOXL,ECHDC1,ACAT1,ACADL,MFSD2A,PLIN5,HSD17B4,ACAA1,TWIST1,AIG1,CPT2,NUDT19,ACADS,ADTRP,GCDH,AKT1,ACAA2,BDH2,ACAD11,CROT,ECI1,LPIN2,ACOX2,IVD,ABCD2,ACOT8,NUDT8,DECR1,MTLN,ACOX1,IRS1,SLC27A2,AKT2,FAAH,ECHS1,PCK1,HADHA,ABCD1,PLA2G15,IRS2,PPARA,HSD17B10,ACOT7,PHYH,PCCB,ABCD4,ILVBL,ETFA
GO:0140029	exocytic process	0.04373462863010561	0.04373462863010561	+1	SYTL2,STX3,SNAP25,PLA2G3,PRRT2,STXBP2,STX11,VTI1B,UNC13B,VPS18,RAB8A,VAMP8,VAMP3,SNX4,STX1A,KCNB1,EXOC1,STXBP1,EXOC4,UNC13A,SNAP23,NAPB,SYK,STX1B,NAPA,STX19,YKT6,RALB,NLGN1,EXOC8,EXOC3
GO:0016525	negative regulation of angiogenesis	0.04373462863010561	0.04373462863010561	+1	SULF1,HHEX,ISM1,THBS2,SERPINF1,SARS1,CTNNB1,APOH,HSPG2,PTPN6,EPN1,PF4,FOXC1,SPARC,NIBAN2,DCN,SERPINE1,CCR2,ADAMTS1,THBS4,CREB3L1,SHC1,CD160,MINAR1,NPR1,PPARG,PDE3B,CD36,NAXE,PIK3CB,HLA-G,ALOX5,COL4A3,GHRL,ANGPT4,THBS1,SEMA3E,ATP2B4,EMILIN1,SEMA6A,TEK,RGCC,TNF,COL4A2,QKI,SYNJ2BP,ADAMTS9,HOXA5,KLF2,KLF4
GO:0048278	vesicle docking	0.04668109174568556	0.04668109174568556	+1	SYTL2,STX3,SNAP25,STXBP2,STX11,VTI1B,UNC13B,VPS18,RAB8A,CEP83,STX10,VAMP3,STX1A,KCNB1,EXOC1,STXBP1,EXOC4,UNC13A,CAV2,STX1B,STX16,STX19,YKT6,RALB,EXOC8,CLN3,STX7,STX8,EXOC3
GO:1901071	glucosamine-containing compound metabolic process	0.04668109174568556	0.04668109174568556	+1	CHI3L2,MGAT3,RENBP,CHST3,CHIA,CHST6,CHST7,EXTL2,AMDHD2,GNPDA1,LARGE1,PGM3,CHIT1,CHST1,OGA,GNPDA2
GO:0072577	endothelial cell apoptotic process	0.04668109174568556	0.04668109174568556	+1	PDCD4,TNFAIP3,SCG2,GAS6,GATA3,GATA2,SERPINE1,GPER1,CD160,FGA,CD40,HIPK1,PDPK1,XBP1,HLA-G,COL4A3,PAK4,NFE2L2,THBS1,CCL2,IL10,TEK,KDR,RGCC,TNF,FGG,RAMP2,AKR1C3,ITGA4
GO:0052547	regulation of peptidase activity	0.04799810883970777	0.04799810883970777	+1	EFNA1,CTSH,AGER,MBP,ECM1,CRB2,DDRGK1,APH1A,PSMA3,AKT1,SERPINE1,SERPINB6,TIMP2,LYN,ATP13A2,CSTA,SPOCK2,PRELID1,UBXN1,VSIR,NRDC,SERPINB13,GRN,SERPINB4,SPOCK3,EPHA4,CSTB,ANXA8,CR1,RCN3,EPPIN,SERPINB3,VTN,FURIN,PSMB8,NCSTN,CAV1
GO:0060047	heart contraction	0.048022383463950935	0.048022383463950935	+1	SCN1A,KCNE4,CACNA1C,ADRA1A,TNNC1,SLC4A3,ANK2,KCNE3,ABCC9,FKBP1B,PKP2,ATP2A2,RANGRF,TTN,CACNA1G,AGTR2,KCNQ1,KCND3,SHOX2,DMD,ATP1A2,HRC,RGS2,RNF207,CTNNA3,KCNJ2,SGCD,GSK3A,SPTBN4,TPM1,PLN,SGCG,GPD1L,TRPC1,DES,IRX3,SCN2B,HSPB7,ATP1B2,SCN3A,CHRM2,AGT,GSTO1,CACNB2,KCNA5,P2RX4,CACNA2D1,ATP2A3,CORIN,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,HCN4,NEDD4L,SCN2A,SRC,GRK2,SCN11A,TCAP,CASQ2,TNNT2,CAV3,ACTC1,SCN1B,GSTM2,RYR2,TBX18,KCND2,SPX,SCN8A,SCN4A,FGF13,MYBPC3,ATP2B4,CLIC2,EDN2,SLC8A1,DSP,JUP,GPX1,ACE,SCN4B,CXADR,DMPK,PDE4D,ZC3H12A,CAV1,PRKACA,TAFAZZIN
GO:0002027	regulation of heart rate	0.048022383463950935	0.048022383463950935	+1	KCNE4,CACNA1C,ANK2,KCNE3,FKBP1B,PKP2,ATP2A2,RANGRF,CACNA1G,AGTR2,KCNQ1,KCND3,SHOX2,DMD,HRC,CTNNA3,KCNJ2,SPTBN4,TPM1,PLN,GPD1L,SCN2B,CACNB2,KCNA5,CACNA2D1,KCNH2,DSC2,HCN4,SRC,CASQ2,CAV3,SCN1B,RYR2,SPX,EDN2,SLC8A1,DSP,JUP,ACE,SCN4B,PDE4D,CAV1,PRKACA
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	0.048022383463950935	0.048022383463950935	+1	CXCL12,SFRP2,BCL2L2,BCL2L11,PYCARD,AEN,SNAI2,TRIM32,DYRK2,DDIT4,EPHA2,MOAP1,CDKN2D,ING2,HIPK2,CRIP1,MUC1,MCL1,HIC1,ABL1,BAG6,HIPK1,CLU,RPS27L,PRKDC,CHEK2,ACKR3,IFI16,DDIAS,BOK,E2F1,BCL2A1,ZNF385A,USP28,MSH6,TP73,SNAI1,ATM,TMEM109,TOPORS,TAF9B,CASP2,FNIP2
GO:0007219	Notch signaling pathway	0.048260093045775866	0.048260093045775866	+1	ROBO1,ARRB1,SREBF2,FBXW7,SNAI2,BEND6,WWP2,GATA2,NIBAN2,APH1A,AKT1,EGFL7,DLL1,LLGL1,LLGL2,TSPAN14,NOTCH1,SUSD5,JAG1,NOTCH3,TM2D3,MFNG,TSPAN15,ACVRL1,PSEN2,HEY1,SORBS2,ROBO2,MMP14,ZNF423,DLL4,NEURL1,SRC,MIB1,TP63,CHAC1,GMDS,NOD2,CFAP58,SNAI1,ARRDC1,JAG2,DLK2,CCN3,DTX1,HEYL,DTX4,NOTCH2,POGLUT1,SYNJ2BP,ZBTB7A,HIF1AN,NOS3,NOTCH4,GALNT11,AAK1,PSEN1
GO:0048659	smooth muscle cell proliferation	0.04834134575265021	0.04834134575265021	+1	TGFB3,MMP2,IGFBP5,IGF1,PDCD4,CNN1,TNFAIP3,CTNNB1,MFN2,CDKN1A,OGN,IL6R,TPM1,AKT1,CDH13,ELN,PHB1,CCN4,NR4A3,ADAMTS1,TAFA5,IGFBP3,GPER1,PPARG,RBPMS2,EREG,EFEMP2,PDGFRB,PRKDC,XBP1,FGF9,PTEN,ANG,BMP4,NDRG4,MEF2C,HMOX1,AIF1,XRCC5,THBS1,IL10,TNF,MEF2D,CCN3,PPARGC1A,CCL5,IL18,TCF7L2
GO:0006858	extracellular transport	0.04880240050297925	0.04880240050297925	+1	CABYR,WWP2,AQP4,CCDC40,DNAAF2,TSG101,RFX3,SPEF2,DNAAF11,ARRDC1,DNAAF1,NEK10,SPAG17,CFAP53,SPA17,ODAD4,OFD1
GO:0050772	positive regulation of axonogenesis	0.04880240050297925	0.04880240050297925	+1	ROBO1,PLXNA4,SHTN1,NTN1,BDNF,PLXNB3,ISLR2,CHODL,ROBO2,MAPT,NRDC,BCL11A,CDKL5,MAP6,NTRK2,MEGF8,PLXNA3,AMIGO1,METRN,ZFYVE27,L1CAM,PLXNB1,PLXNB2,SKIL,GOLGA4,SEMA7A,TWF2
GO:0046460	neutral lipid biosynthetic process	0.04880240050297925	0.04880240050297925	+1	PCK2,MFSD2A,PLIN5,SREBF1,FBXW7,KAT5,GPAM,PNPLA3,FITM2,DGAT2,LPIN2,PLA2G4A,GNPAT,CTDNEP1,NR1H2,GPAT3,GK,PCK1,LPGAT1,DGAT1,AGMO,MOGAT1,PLA2G15,GPLD1,PNPLA2,CNEP1R1,C3
GO:0046463	acylglycerol biosynthetic process	0.04880240050297925	0.04880240050297925	+1	PCK2,MFSD2A,PLIN5,SREBF1,FBXW7,KAT5,GPAM,PNPLA3,FITM2,DGAT2,LPIN2,PLA2G4A,GNPAT,CTDNEP1,NR1H2,GPAT3,GK,PCK1,LPGAT1,DGAT1,AGMO,MOGAT1,PLA2G15,GPLD1,PNPLA2,CNEP1R1,C3
REAC:R-HSA-1474228	Degradation of the extracellular matrix	0.0000013270062134528172	0.0000013270062134528172	+1	COL15A1,COL14A1,COL18A1,CTSK,MMP2,COL1A1,COL1A2,COL16A1,COL3A1,COL6A3,FBN1,MMP16,HTRA1,COL5A2,CAPN5,COL9A2,COL7A1,COL8A1,COL5A1,COL12A1,MMP19,FN1,COL4A5,HSPG2,CAPN6,COL6A2,COL6A1,COL25A1,ACAN,CAPNS1,A2M,DCN,COL10A1,CMA1,TIMP2,MMP11,COL19A1,ELN,ADAMTS18,BMP1,COL9A3,ADAMTS8,CAPN11,ADAMTS1,KLK7,COL4A6,MMP13,ADAMTS16,MMP7,MMP3,CTSV,SPP1,COL17A1,MMP25,SCUBE3,CAPN9,MMP24,CTSD,MMP17,ADAMTS4,MMP14,COL23A1,TMPRSS6,COL4A1,MMP15,MMP10,LAMA3,ADAMTS5,SPOCK3,COL4A3,CTSG,FBN2,COL11A2,COL8A2,CASP3,MMP1,KLKB1,CAPN12,FBN3,ADAM9,COL11A1,COL4A2,FURIN,CAPN7,NCSTN,ADAMTS9,COL4A4,TPSAB1,PSEN1
REAC:R-HSA-8948216	Collagen chain trimerization	0.000016331835393016807	0.000016331835393016807	+1	COL15A1,COL14A1,COL18A1,COL1A1,COL1A2,COL16A1,COL3A1,COL6A3,COL5A2,COL9A2,COL7A1,COL8A1,COL5A1,COL12A1,COL4A5,COL6A2,COL24A1,COL6A1,COL25A1,COL22A1,COL10A1,COL19A1,COL9A3,COL4A6,COL17A1,COL23A1,COL27A1,COL4A1,COL4A3,COL11A2,COL8A2,COL11A1,COL4A2,COL21A1,COL4A4
REAC:R-HSA-1442490	Collagen degradation	0.000024314155750736684	0.000024314155750736684	+1	COL15A1,COL14A1,COL18A1,CTSK,MMP2,COL1A1,COL1A2,COL16A1,COL3A1,COL6A3,COL5A2,COL9A2,COL7A1,COL8A1,COL5A1,COL12A1,MMP19,COL4A5,COL6A2,COL6A1,COL25A1,COL10A1,MMP11,COL19A1,COL9A3,COL4A6,MMP13,MMP7,MMP3,COL17A1,CTSD,MMP14,COL23A1,TMPRSS6,COL4A1,MMP15,MMP10,COL4A3,COL11A2,COL8A2,MMP1,ADAM9,COL11A1,COL4A2,FURIN,COL4A4
REAC:R-HSA-1474290	Collagen formation	0.000031615614663037	0.000031615614663037	+1	COL15A1,COL14A1,COL18A1,P3H2,COL1A1,COL1A2,COL16A1,COL3A1,COL6A3,COL5A2,COL9A2,COL7A1,ADAMTS14,COL8A1,COL5A1,COL12A1,COL4A5,P3H3,LOX,P4HA3,COL6A2,COL24A1,COL6A1,LOXL2,LOXL1,COL25A1,COL22A1,ITGB4,COL10A1,COL19A1,BMP1,COL9A3,COL4A6,MMP13,MMP7,MMP3,CTSV,PLOD2,COL17A1,ADAMTS3,COL23A1,COL27A1,COL4A1,P4HA2,LAMA3,COL4A3,COL11A2,PLEC,P4HA1,COL8A2,PCOLCE,PXDN,ADAMTS2,P3H1,COL11A1,COL4A2,COL21A1,CD151,COL4A4
REAC:R-HSA-216083	Integrin cell surface interactions	0.000037755861106449824	0.000037755861106449824	+1	COL18A1,COL1A1,COL1A2,COL16A1,ITGA7,COL3A1,COL6A3,FBN1,COL5A2,LUM,COL9A2,COL7A1,ITGAV,TNC,COL8A1,COMP,COL5A1,ITGA9,ITGA2,FN1,COL4A5,HSPG2,ITGA2B,COL6A2,COL6A1,ITGB8,ITGB5,VCAM1,ITGA11,COL10A1,F11R,COL9A3,COL4A6,ITGB3,SPP1,ITGB1,COL23A1,FGA,COL4A1,ITGA3,ITGAL,CD47,COL4A3,ITGA8,COL8A2,THBS1,ITGB7,KDR,FGG,ITGA5,AGRN,COL4A2,VTN,ITGB2,ITGA4,COL4A4
REAC:R-HSA-1650814	Collagen biosynthesis and modifying enzymes	0.000037755861106449824	0.000037755861106449824	+1	COL15A1,COL14A1,COL18A1,P3H2,COL1A1,COL1A2,COL16A1,COL3A1,COL6A3,COL5A2,COL9A2,COL7A1,ADAMTS14,COL8A1,COL5A1,COL12A1,COL4A5,P3H3,P4HA3,COL6A2,COL24A1,COL6A1,COL25A1,COL22A1,COL10A1,COL19A1,BMP1,COL9A3,COL4A6,PLOD2,COL17A1,ADAMTS3,COL23A1,COL27A1,COL4A1,P4HA2,COL4A3,COL11A2,P4HA1,COL8A2,PCOLCE,ADAMTS2,P3H1,COL11A1,COL4A2,COL21A1,COL4A4
REAC:R-HSA-2022090	Assembly of collagen fibrils and other multimeric structures	0.00004232643270302671	0.00004232643270302671	+1	COL15A1,COL14A1,COL18A1,COL1A1,COL1A2,COL3A1,COL6A3,COL5A2,COL9A2,COL7A1,COL8A1,COL5A1,COL12A1,COL4A5,LOX,COL6A2,COL24A1,COL6A1,LOXL2,LOXL1,ITGB4,COL10A1,BMP1,COL9A3,COL4A6,MMP13,MMP7,MMP3,CTSV,COL17A1,COL27A1,COL4A1,LAMA3,COL4A3,COL11A2,PLEC,COL8A2,PCOLCE,PXDN,COL11A1,COL4A2,CD151,COL4A4
REAC:R-HSA-5173214	O-glycosylation of TSR domain-containing proteins	0.00006394635538889873	0.00006394635538889873	+1	THBS2,THSD7B,ADAMTS14,SPON1,ADAMTS6,POFUT2,ADAMTS18,THSD4,ADAMTS8,ADAMTS1,ADAMTS16,SPON2,ADAMTS10,ADAMTS12,ADAMTS3,ADAMTS13,ADAMTSL1,ADAMTS4,ADAMTS15,ADAMTS5,CFP,THSD1,THBS1,ADAMTSL2,ADAMTS17,ADAMTSL4,ADAMTS2,SBSPON,ADAMTS9
REAC:R-HSA-3781865	Diseases of glycosylation	0.00007985813730510592	0.00007985813730510592	+1	THBS2,GALE,KERA,LUM,CSPG5,THSD7B,ADAMTS14,HSPG2,SPON1,OGN,GALK1,ADAMTS6,CHST3,CHSY1,B4GAT1,GPC1,ACAN,MUC12,DCN,ADAMTS18,PAPSS2,THSD4,GPC2,DOLK,NOTCH1,CHST6,ADAMTS8,ADAMTS1,VCAN,ADAMTS16,NEU1,SDC2,NOTCH3,SPON2,ADAMTS10,ADAMTS12,SDC3,ADAMTS3,GPC5,ADAMTS13,OMD,B4GALT1,MUC1,ADAMTSL1,ADAMTS4,ADAMTS15,FMOD,ALG13,DPM2,LARGE1,ADAMTS5,EXT1,GPC6,CFP,EXT2,GNE,THSD1,THBS1,ADAMTSL2,B3GALT6,MPDU1,SDC4,ADAMTS17,DPM3,AGRN,PGM1,ADAMTSL4,MUC16,ADAMTS2,SBSPON,MUC20,BGN,NOTCH2,C1GALT1C1,ALG3,MUC5B,PMM2,MGAT2,GALNT12,ADAMTS9,NOTCH4,ALG2,CTSA
REAC:R-HSA-5668914	Diseases of metabolism	0.00011266882420470123	0.00011266882420470123	+1	MCCC1,DCXR,THBS2,GALE,KERA,LUM,MMAB,CSPG5,THSD7B,ABCA3,TALDO1,ADAMTS14,SFTPA2,SLC35D1,SFTPA1,NAGLU,CUBN,HSPG2,HYAL1,ACACA,MTRR,SPON1,OGN,GALK1,SFTPD,ADAMTS6,CHST3,NHLRC1,CHSY1,RPIA,B4GAT1,GPC1,ACAN,MUC12,SLC34A2,MAOA,FDXR,DCN,FMO3,ADAMTS18,PAPSS2,THSD4,MMUT,GCLC,SFTPB,GPC2,DOLK,OPLAH,NOTCH1,KHK,CHST6,GYG2,GALNS,ADAMTS8,CYP27A1,ADAMTS1,VCAN,ADAMTS16,NEU1,SDC2,SFTPC,MCCC2,CYP7B1,NOTCH3,SPON2,ADAMTS10,MMAA,ADAMTS12,SDC3,ADAMTS3,GPC5,ADAMTS13,CYP11A1,OMD,B4GALT1,MUC1,TPMT,ADAMTSL1,ADAMTS4,ADAMTS15,FMOD,CYP24A1,ALG13,GYS1,TBXAS1,POMC,DPM2,LARGE1,ADAMTS5,EXT1,GPC6,IDS,CFP,UBC,EXT2,GNE,THSD1,THBS1,APRT,ADAMTSL2,AMN,B3GALT6,MPDU1,SDC4,ADAMTS17,DPM3,AGRN,HGSNAT,IDH1,PGM1,ADAMTSL4,MUC16,ADAMTS2,SBSPON,MUC20,BGN,G6PC3,NOTCH2,C1GALT1C1,ALG3,MUC5B,PMM2,MGAT2,GALNT12,PCCB,ADAMTS9,MTR,NOTCH4,ABCD4,FDX1,ALG2,CTSA
REAC:R-HSA-5083635	Defective B3GALTL causes PpS	0.00011266882420470123	0.00011266882420470123	+1	THBS2,THSD7B,ADAMTS14,SPON1,ADAMTS6,ADAMTS18,THSD4,ADAMTS8,ADAMTS1,ADAMTS16,SPON2,ADAMTS10,ADAMTS12,ADAMTS3,ADAMTS13,ADAMTSL1,ADAMTS4,ADAMTS15,ADAMTS5,CFP,THSD1,THBS1,ADAMTSL2,ADAMTS17,ADAMTSL4,ADAMTS2,SBSPON,ADAMTS9
REAC:R-HSA-3000171	Non-integrin membrane-ECM interactions	0.00018608962224220716	0.00018608962224220716	+1	COL1A1,COL1A2,COL3A1,COL5A2,ITGAV,TNC,COL5A1,ITGA2,ACTN1,FN1,COL4A5,HSPG2,DMD,ITGB5,CASK,ITGB4,COL10A1,COL4A6,SDC2,ITGB3,SDC3,ITGB1,TRAPPC4,LAMA1,LAMC3,COL4A1,LAMA3,COL4A3,COL11A2,PRKCA,THBS1,DDR2,SDC4,AGRN,COL11A1,COL4A2,VTN,NTN4,COL4A4,PDGFA,LAMA2
REAC:R-HSA-191273	Cholesterol biosynthesis	0.00024388477788523513	0.00024388477788523513	+1	ACAT2,LSS,FDPS,HMGCS1,EBP,DHCR7,SREBF2,MSMO1,TM7SF2,NSDHL,MVD,SREBF1,FDFT1,MVK,SC5D,DHCR24,IDI1,PMVK,SQLE,HSD17B7,ARV1,CYP51A1
REAC:R-HSA-3000170	Syndecan interactions	0.0007443586849935213	0.0007443586849935213	+1	COL1A1,COL1A2,COL3A1,COL5A2,ITGAV,TNC,COL5A1,ITGA2,ACTN1,FN1,ITGB5,CASK,ITGB4,SDC2,ITGB3,SDC3,ITGB1,TRAPPC4,PRKCA,THBS1,SDC4,VTN
REAC:R-HSA-3000178	ECM proteoglycans	0.001232630801767367	0.001232630801767367	+1	ASPN,TGFB3,COL1A1,COL1A2,ITGA7,COL3A1,COL6A3,COL5A2,LUM,COL9A2,ITGAV,NCAM1,TNC,COMP,COL5A1,ITGA9,ITGA2,FN1,COL4A5,HSPG2,ITGA2B,COL6A2,COL6A1,TNXB,ITGB5,TNN,ACAN,SPARC,DCN,SERPINE1,COL9A3,COL4A6,VCAN,ITGB3,ITGB1,LAMA1,FMOD,COL4A1,LAMA3,COL4A3,ITGA8,AGRN,COL4A2,BGN,VTN,MATN3,COL4A4,LAMA2
REAC:R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	0.004738513042926884	0.004738513042926884	+1	LSS,FDPS,HMGCS1,DHCR7,FASN,SCD,SREBF2,TM7SF2,MVD,FDFT1,RXRA,ACACA,MVK,SC5D,SEC24D,IDI1,PMVK,GPAM,SQLE,SEC23A,INSIG1,MBTPS1,NFYC,ELOVL6,SEC24A,INSIG2,SEC24C,CYP51A1,ACACB,SP1,KPNB1,SEC24B,CHD9,NFYA,PPARA
REAC:R-HSA-3906995	Diseases associated with O-glycosylation of proteins	0.005127036670234642	0.005127036670234642	+1	THBS2,THSD7B,ADAMTS14,SPON1,ADAMTS6,B4GAT1,MUC12,ADAMTS18,THSD4,NOTCH1,ADAMTS8,ADAMTS1,ADAMTS16,NOTCH3,SPON2,ADAMTS10,ADAMTS12,ADAMTS3,ADAMTS13,MUC1,ADAMTSL1,ADAMTS4,ADAMTS15,LARGE1,ADAMTS5,CFP,THSD1,THBS1,ADAMTSL2,ADAMTS17,ADAMTSL4,MUC16,ADAMTS2,SBSPON,MUC20,NOTCH2,C1GALT1C1,MUC5B,GALNT12,ADAMTS9,NOTCH4
